"","GAME_ID","PLAYER_ID","PLAYER_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG"
"6849","0021600410","202738","Isaiah Thomas","1",8,5,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-16,7,"1","1"
"6850","0021600410","202738","Isaiah Thomas","1",7,1,"Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-230,21,"1","1"
"6851","0021600410","202738","Isaiah Thomas","1",5,29,"Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",14,64,134,"1","1"
"6852","0021600410","202738","Isaiah Thomas","2",3,52,"Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",10,73,70,"1","1"
"6853","0021600410","202738","Isaiah Thomas","2",2,46,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,122,131,"1","0"
"6854","0021600410","202738","Isaiah Thomas","2",2,36,"Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-17,11,"1","0"
"6855","0021600410","202738","Isaiah Thomas","2",0,0,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,7,23,"1","0"
"6856","0021600410","202738","Isaiah Thomas","3",10,22,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-196,164,"1","0"
"6857","0021600410","202738","Isaiah Thomas","3",7,26,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-97,139,"1","1"
"6858","0021600410","202738","Isaiah Thomas","3",6,14,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,105,218,"1","0"
"6859","0021600410","202738","Isaiah Thomas","4",10,56,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-163,190,"1","1"
"6860","0021600410","202738","Isaiah Thomas","4",9,10,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,102,223,"1","1"
"6861","0021600410","202738","Isaiah Thomas","4",6,37,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,130,213,"1","0"
"6862","0021600410","202738","Isaiah Thomas","4",3,31,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,8,"1","1"
"6863","0021600424","202738","Isaiah Thomas","1",10,37,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,189,169,"1","0"
"6864","0021600424","202738","Isaiah Thomas","1",8,7,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",20,171,115,"1","1"
"6865","0021600424","202738","Isaiah Thomas","2",2,35,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",17,-29,169,"1","1"
"6866","0021600424","202738","Isaiah Thomas","2",1,27,"Missed Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-145,198,"1","0"
"6867","0021600424","202738","Isaiah Thomas","2",1,8,"Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,11,"1","0"
"6868","0021600424","202738","Isaiah Thomas","2",0,28,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,11,"1","1"
"6869","0021600424","202738","Isaiah Thomas","3",11,2,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-209,124,"1","1"
"6870","0021600424","202738","Isaiah Thomas","3",10,2,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-165,193,"1","1"
"6871","0021600424","202738","Isaiah Thomas","3",9,23,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-145,200,"1","0"
"6872","0021600424","202738","Isaiah Thomas","4",11,46,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,46,242,"1","1"
"6873","0021600424","202738","Isaiah Thomas","4",11,8,"Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-2,62,"1","0"
"6874","0021600424","202738","Isaiah Thomas","4",10,3,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-212,131,"1","1"
"6875","0021600424","202738","Isaiah Thomas","4",7,52,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,130,218,"1","1"
"6876","0021600424","202738","Isaiah Thomas","4",6,15,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-47,28,"1","0"
"6877","0021600424","202738","Isaiah Thomas","4",1,38,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-194,154,"1","1"
"6878","0021600424","202738","Isaiah Thomas","5",3,1,"Made Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",23,127,203,"1","1"
"6879","0021600440","202738","Isaiah Thomas","1",9,33,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,230,67,"1","0"
"6880","0021600440","202738","Isaiah Thomas","1",8,46,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,10,262,"1","1"
"6881","0021600440","202738","Isaiah Thomas","1",7,47,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-138,232,"1","0"
"6882","0021600440","202738","Isaiah Thomas","1",5,29,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,230,3,"1","0"
"6883","0021600440","202738","Isaiah Thomas","1",0,0,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",35,-124,331,"1","0"
"6884","0021600440","202738","Isaiah Thomas","2",4,35,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,122,242,"1","0"
"6885","0021600440","202738","Isaiah Thomas","2",1,25,"Missed Shot","Driving Bank shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",11,109,31,"1","0"
"6886","0021600440","202738","Isaiah Thomas","2",1,10,"Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-12,11,"1","1"
"6887","0021600440","202738","Isaiah Thomas","3",10,48,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,228,0,"1","0"
"6888","0021600440","202738","Isaiah Thomas","3",10,42,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,11,"1","1"
"6889","0021600440","202738","Isaiah Thomas","3",6,40,"Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,10,95,"1","0"
"6890","0021600440","202738","Isaiah Thomas","3",3,52,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",29,6,296,"1","0"
"6891","0021600440","202738","Isaiah Thomas","3",2,50,"Made Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,8,"1","1"
"6892","0021600440","202738","Isaiah Thomas","3",2,18,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-6,2,"1","1"
"6893","0021600440","202738","Isaiah Thomas","4",5,52,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,18,"1","1"
"6894","0021600440","202738","Isaiah Thomas","4",5,10,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,24,257,"1","0"
"6895","0021600440","202738","Isaiah Thomas","4",4,10,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,15,11,"1","1"
"6896","0021600440","202738","Isaiah Thomas","4",3,15,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,16,"1","1"
"6897","0021600440","202738","Isaiah Thomas","4",2,37,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,46,262,"1","0"
"6898","0021600440","202738","Isaiah Thomas","4",2,19,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,163,188,"1","1"
"6899","0021600440","202738","Isaiah Thomas","4",1,43,"Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",14,-78,121,"1","0"
"6900","0021600445","202738","Isaiah Thomas","1",11,4,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,2,"1","0"
"6901","0021600445","202738","Isaiah Thomas","1",10,4,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,150,208,"1","0"
"6902","0021600445","202738","Isaiah Thomas","1",8,29,"Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,12,2,"1","1"
"6903","0021600445","202738","Isaiah Thomas","1",7,3,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,-1,"1","0"
"6904","0021600445","202738","Isaiah Thomas","1",5,41,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-24,3,"1","1"
"6905","0021600445","202738","Isaiah Thomas","1",5,25,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-6,-6,"1","1"
"6906","0021600445","202738","Isaiah Thomas","2",4,53,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,135,232,"1","1"
"6907","0021600445","202738","Isaiah Thomas","2",0,34,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-78,237,"1","0"
"6908","0021600445","202738","Isaiah Thomas","3",7,17,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",19,197,26,"1","1"
"6909","0021600445","202738","Isaiah Thomas","3",4,55,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,156,190,"1","0"
"6910","0021600445","202738","Isaiah Thomas","3",4,38,"Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-7,2,"1","1"
"6911","0021600445","202738","Isaiah Thomas","4",11,33,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-17,18,"1","0"
"6912","0021600445","202738","Isaiah Thomas","4",10,56,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",8,78,41,"1","1"
"6913","0021600445","202738","Isaiah Thomas","4",10,20,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-4,11,"1","1"
"6914","0021600445","202738","Isaiah Thomas","4",9,55,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,213,124,"1","1"
"6915","0021600445","202738","Isaiah Thomas","4",9,2,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,28,249,"1","0"
"6916","0021600445","202738","Isaiah Thomas","4",8,17,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-9,7,"1","1"
"6917","0021600445","202738","Isaiah Thomas","4",7,17,"Made Shot","Driving Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,61,21,"1","1"
"6918","0021600445","202738","Isaiah Thomas","4",4,26,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,12,3,"1","0"
"6919","0021600445","202738","Isaiah Thomas","4",3,2,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,127,228,"1","0"
"6920","0021600445","202738","Isaiah Thomas","4",1,29,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,143,205,"1","0"
"6921","0021600445","202738","Isaiah Thomas","4",1,7,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-7,2,"1","1"
"6922","0021600456","202738","Isaiah Thomas","1",9,43,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,192,151,"1","0"
"6923","0021600456","202738","Isaiah Thomas","1",8,10,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,235,-24,"1","1"
"6924","0021600456","202738","Isaiah Thomas","1",7,47,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,197,154,"1","0"
"6925","0021600456","202738","Isaiah Thomas","1",6,29,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,11,"1","1"
"6926","0021600456","202738","Isaiah Thomas","1",4,22,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,2,"1","0"
"6927","0021600456","202738","Isaiah Thomas","2",10,12,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-125,62,"1","1"
"6928","0021600456","202738","Isaiah Thomas","2",9,47,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,101,223,"1","1"
"6929","0021600456","202738","Isaiah Thomas","2",9,14,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-81,228,"1","0"
"6930","0021600456","202738","Isaiah Thomas","2",7,52,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,243,-26,"1","0"
"6931","0021600456","202738","Isaiah Thomas","3",10,16,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-237,90,"1","0"
"6932","0021600456","202738","Isaiah Thomas","3",8,2,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,117,218,"1","1"
"6933","0021600456","202738","Isaiah Thomas","3",7,41,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,228,106,"1","0"
"6934","0021600456","202738","Isaiah Thomas","3",6,53,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,-11,"1","1"
"6935","0021600456","202738","Isaiah Thomas","3",6,14,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-2,-1,"1","1"
"6936","0021600456","202738","Isaiah Thomas","3",5,39,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-148,200,"1","0"
"6937","0021600456","202738","Isaiah Thomas","4",10,43,"Made Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,0,36,"1","1"
"6938","0021600456","202738","Isaiah Thomas","4",10,16,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,-6,"1","0"
"6939","0021600456","202738","Isaiah Thomas","4",8,30,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",11,81,82,"1","0"
"6940","0021600456","202738","Isaiah Thomas","4",7,11,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,199,154,"1","0"
"6941","0021600456","202738","Isaiah Thomas","4",3,21,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-22,-6,"1","0"
"6942","0021600456","202738","Isaiah Thomas","4",2,0,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-27,-1,"1","1"
"6943","0021600456","202738","Isaiah Thomas","4",1,40,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-122,213,"1","0"
"6944","0021600456","202738","Isaiah Thomas","4",1,19,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,230,-39,"1","0"
"6945","0021600472","202738","Isaiah Thomas","1",10,43,"Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-225,75,"1","1"
"6946","0021600472","202738","Isaiah Thomas","1",8,34,"Made Shot","Fadeaway Bank shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,37,7,"1","1"
"6947","0021600472","202738","Isaiah Thomas","1",5,31,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-205,154,"1","0"
"6948","0021600472","202738","Isaiah Thomas","2",10,42,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-16,-1,"1","0"
"6949","0021600472","202738","Isaiah Thomas","2",8,39,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,94,229,"1","0"
"6950","0021600472","202738","Isaiah Thomas","2",7,30,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-19,3,"1","1"
"6951","0021600472","202738","Isaiah Thomas","2",6,59,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-12,3,"1","1"
"6952","0021600472","202738","Isaiah Thomas","2",2,40,"Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,1,77,"1","0"
"6953","0021600472","202738","Isaiah Thomas","2",0,35,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,169,210,"1","0"
"6954","0021600472","202738","Isaiah Thomas","3",10,1,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-142,223,"1","0"
"6955","0021600472","202738","Isaiah Thomas","4",8,53,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,8,"1","0"
"6956","0021600472","202738","Isaiah Thomas","4",8,31,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,7,"1","1"
"6957","0021600472","202738","Isaiah Thomas","4",6,18,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,232,80,"1","0"
"6958","0021600472","202738","Isaiah Thomas","4",3,6,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,7,"1","1"
"6959","0021600488","202738","Isaiah Thomas","1",11,39,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,164,178,"1","0"
"6960","0021600488","202738","Isaiah Thomas","2",11,0,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,176,31,"1","0"
"6961","0021600488","202738","Isaiah Thomas","2",10,24,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,4,2,"1","1"
"6962","0021600488","202738","Isaiah Thomas","2",9,38,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-6,-11,"1","1"
"6963","0021600488","202738","Isaiah Thomas","2",5,54,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,94,228,"1","1"
